"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"JOR",0.000185531328016561,0.0013834405424782,0.0031787464709186,0.00190931201323936,0.00181508962149642,0.0019330388654785,0.0023251615497109,0.00340232170680649,0.00207000176321289,0.00187992073269896,0.0013907171242857,0.00154804791992024,0.00248836911489675,0.000250889661343859,0.000280889745567771,0.00156521113200645,0.00894192027661521,0.000794861543798369,0.00118457981398908,0.00489673544091154,0.00130748444617262,0.00158261032827328,0.0295153504351186,0.000151441697530748,8.94848015520105e-05,0.000483566747254814,0.000133067699831802,0.000153679929313596,0.000197122154774251,0.000122468520073569,0.000163642077124842,0.000148050375627122,0.000202280922616931,0.000142842438560982,0.000145846760705591,0.000151537067525669,0.000141804343916903,0.000154443342382229,0.000160192248583752,0.000141259440495681,0.000153205364915178,0.000189796017634294,0.000229100523465283,0.000180081810337299,0.000214835418430191,0.0768800203466457,0.00806914661027806,0.771181169941142,0,0.0304231047923952,0.000805922033443805,0.000384955018482039,0.00119240840790708,0.000286317734821918,0.00033755410026587,0.000296477196089222,0.000299887785416628,0.000369113725735926,0.000491990278536601,0.000603042764700957,0.00155585230650212,0.00114787462185165,0.000851597669163838,0.0019309125168126,0.000593854972559379,0.00119588210251761,0.000771024521287885,0.00222718503885599,0.00153025366472619,0.000706714399117373,0.00158198325879262,0.000727478756161397,0.000566592554362379,0.0012864458196412,0.00337886320397213,0.00111220694142435,0.000875652698333866,0.000597571844268912,0.00606096109417868
"EGY",0.000916581463641139,0.00678111710646292,0.0150177133625441,0.00940417677184858,0.00813005948221192,0.0102508749079465,0.0108783237163769,0.0180620476969799,0.0102267715514177,0.00900304650257788,0.00585403886362811,0.00642506767090805,0.0127215003967749,0.00118848252142646,0.00116420812306279,0.00618176464201783,0.0437420488373067,0.00371533247824684,0.00595553719265822,0.0342719285600716,0.00771467652779193,0.00935062109974576,0.0505771010827461,0.000698316063171036,0.000432492192553222,0.00291550866731774,0.000758364370299802,0.000872178357521504,0.00113912557768994,0.000693678560721621,0.000897976161830015,0.000789387975577395,0.00109117420397863,0.000781628273998511,0.000762183953334301,0.000798438430391375,0.00071521580043009,0.000831367033938813,0.000920053645475194,0.00078480538902086,0.000882384085085434,0.00105120773901148,0.00127625371944054,0.000960027725093221,0.00119693328182969,0.115107259167714,0.0183860542848921,0.199974522026033,0.151490017073958,0,0.00334118777164008,0.00157171947667971,0.00439963740129562,0.00124198203690866,0.00137623483723945,0.00127314186364095,0.00125650994694324,0.00158757645700243,0.00200791646898862,0.00376163337524985,0.0128620533822611,0.00869086242229752,0.00602440994627248,0.012395282540707,0.00309907889108765,0.00781406233660778,0.00464774240392942,0.0202681046077896,0.0126452833565978,0.00436959601452368,0.0111459339700562,0.00482273488270274,0.00359443714220266,0.00824443502907912,0.0245478468305138,0.00826234400265462,0.00565247641898192,0.00229873269068116,0.023057469176765
"LKA",0.00215700442711485,0.00597518823347901,0.0080823811847808,0.00672237260375033,0.00708521997672979,0.00652483873216169,0.00739911102001538,0.00794247470109661,0.00690614135306129,0.00680110802587459,0.00712113921250739,0.00745451635808884,0.00724993761678815,0.00290836424917096,0.0107986380312608,0.00815644305554365,0.0103224457684219,0.00503567455441261,0.00550106817329362,0.00864928067403354,0.0053778283079433,0.00584382123429372,0.0145093429474572,0.0100012907161046,0.00421355615828863,0.00910210346700968,0.00199125586141862,0.0018098833219227,0.00210882236232896,0.00189021276090778,0.00166016181888247,0.00154827310773044,0.0019103149983375,0.00151927755570143,0.00158486572748356,0.00160075243512245,0.00173273083366755,0.00158542795221846,0.00200528567338464,0.00157778425336915,0.0021626141467405,0.00183933019514284,0.0020760452520761,0.00177877551010629,0.00199576065219626,0.0143925773917037,0.0312341346914348,0.016057677459701,0.01709051928668,0.0142292703723157,0,0.0304065786095348,0.163682396646028,0.0327143515380615,0.0143078372725741,0.0327662407157505,0.02304087570523,0.0668781392841708,0.0842945251201334,0.00955764488828667,0.00835892991759365,0.0079492591504759,0.00522575938213826,0.0202690409448886,0.0296036608997504,0.00520620739923961,0.014616619596832,0.00777288017091707,0.00740245910564042,0.0118547260540407,0.0143209176385626,0.00439114578920224,0.00803181556472155,0.0166400293992306,0.00773531255307759,0.00578930869848164,0.0118932808893692,0.0298365551576673,0.0102304575051449
"HKG",0.00199769147300482,0.00328487971610424,0.00382136315370573,0.00344322193307897,0.00389454085577699,0.00319190926747916,0.00374187703604676,0.00356003677492962,0.0034753773006518,0.00355468829513883,0.00444695964955165,0.00453963669386997,0.0034672744593106,0.00276452579444827,0.0391644441309743,0.00515269871847591,0.00411604694515937,0.00335815528752406,0.00305787855580552,0.00343468469681412,0.00256141309571954,0.00273483031961191,0.00535067559044666,0.00920415607670371,0.00348733833585644,0.00246479492473505,0.000878296393002772,0.000809945721127761,0.000921159711865222,0.00089267151107686,0.00105192074841607,0.00119978684625958,0.00127919481972467,0.00101155037950908,0.00134543862468509,0.00129516997972504,0.00165776572301918,0.00114975664076769,0.000818153087186199,0.000908049348997897,0.000885683674982516,0.00108392895986631,0.00118492169360268,0.00128897743312982,0.00113745852530579,0.00493508726492964,0.00858785180417842,0.00504402996335665,0.00525475384895259,0.00430860761872803,0.0195725637958667,0,0.0241792846851968,0.0484278055778735,0.0727756148574345,0.0699156028897912,0.27606167769637,0.0453904938092817,0.118274767937322,0.00252622700632107,0.00253612590822046,0.00237238243869744,0.00189161194339446,0.00411687297503724,0.0050509840712103,0.00226221997216259,0.00328159819713235,0.00263770753324871,0.00240745636069316,0.0028919349061656,0.00335921203586677,0.00176908787356601,0.00225592318122987,0.00359180355910855,0.00310414111863961,0.00208925983320984,0.00291004947065169,0.0876228073084797,0.00452352365450814
"IND",0.00248898471637739,0.00764188989233168,0.0106096146745867,0.0086443509370086,0.00949230168809914,0.00815881663492308,0.00973372577924858,0.0100931676095801,0.00888448398052826,0.00884445533347726,0.00990254669857715,0.0104402395736571,0.00925007185775874,0.00349753844057737,0.0128598640676285,0.0118332314980753,0.0134337409373848,0.00651029823747423,0.00691647869399777,0.0105142512427385,0.00630913097088241,0.00694331405496847,0.0208092922814011,0.00670124080216973,0.00305614761515942,0.00636518161469054,0.00159454620095599,0.00161817276283026,0.00193634411487562,0.00149778542202477,0.00170414931463405,0.00167353877855733,0.00206826609091385,0.00153732983314666,0.00175336901091016,0.00175934304231976,0.00194326274379818,0.00168903719612731,0.00172136728178579,0.00150030091047235,0.00176326944803281,0.00188842936294772,0.00216360627209644,0.00194222159025761,0.0020613138603527,0.0194066851149344,0.0582155913150171,0.0211875284561157,0.0228741034632408,0.016949443969767,0.148067177367769,0.0339797444889907,0,0.0208892160392996,0.018104389135555,0.0226037988474823,0.0215904575100184,0.0340084431536696,0.0734262656329575,0.00694511019673112,0.00779082909469135,0.00705816403713797,0.00504495186799663,0.0160960294720147,0.0149458153903451,0.0057639501408411,0.00998018765461441,0.00801083195112014,0.00716275722355462,0.00841027983561556,0.0116651127892734,0.00443419207869087,0.00605096894678877,0.0124837873348331,0.00912014886699699,0.00574472957392388,0.0088762523152107,0.0552562978824152,0.014106745782046
"IDN",0.0006164956928556,0.000943888836894475,0.00111931331612355,0.00100203117817998,0.00108682988895737,0.000955145550664597,0.00107721241869952,0.0010760554677074,0.00101527425057498,0.00102250810141605,0.00117417940506929,0.00120095352775375,0.00103008160755896,0.000786152714006778,0.00570186691318966,0.00131989069119822,0.00125991428333908,0.000919538429494431,0.000886336913006337,0.00109453094521714,0.000803516352156392,0.000853979237114616,0.00158793240155318,0.0102444665417719,0.002379352656241,0.00132571200374856,0.000501376076997851,0.000394781498039556,0.000393989910442118,0.000507648775786462,0.000354194998447159,0.000412246090725412,0.000405939626296672,0.000373278133882942,0.000457213609335919,0.000436697341644307,0.000555060911878838,0.00039125371852402,0.000434106425292006,0.000373935778806806,0.000493962749610421,0.000350615820852541,0.000382918513209327,0.000415546728392718,0.00036850683831426,0.00153146860280172,0.00248532071705911,0.00160821807712416,0.0016707593108195,0.00145546066889332,0.00900205635191908,0.0207022733880796,0.00635431485887414,0,0.00700769477402639,0.707692791219826,0.0336934207681606,0.0984767781936727,0.0263669277551748,0.0012896534403141,0.00102168724994457,0.00100205877677722,0.000735425319565164,0.00180231307913467,0.00304361624286442,0.00075409593573701,0.00168064122640438,0.000968252394148072,0.000936760381770162,0.00146988469685194,0.00148077451027977,0.00064789322315477,0.00113120638601889,0.00166686579155107,0.00100630493561934,0.000789308181723691,0.00140627052153179,0.00732262466711769,0.00131044548208776
"KOR",0.0033275353061854,0.00445253793389606,0.00477274986141127,0.00449375376300368,0.00524614780274622,0.00407970969679306,0.00483717645912527,0.00434291718863255,0.00449379329083083,0.00468208380626152,0.00637758689643877,0.0064133410614584,0.00437054757808918,0.00484679821178463,0.432017344484167,0.00737382339517468,0.00472993460366812,0.00503698265329102,0.00417704612065296,0.00395810213879546,0.0032467050698037,0.00343104727473403,0.00587053119168656,0.00743804373488853,0.00361691368512216,0.00211950040902097,0.000997569085537229,0.00115693249032428,0.00120194238067204,0.00105746582255361,0.00156601589160347,0.00183978677006202,0.00191960100826709,0.00151530480503607,0.00210168261837114,0.0020083918007061,0.00268201189606649,0.00174730248155289,0.00104349717517374,0.00134187763199063,0.000933806058810671,0.00158141166212156,0.00169476486886369,0.00196963308056521,0.0016325775846786,0.00527973833735666,0.00812428016001572,0.00520986406512371,0.00537547134352486,0.00440134314643104,0.0107444682275035,0.0849017525988337,0.015029273493222,0.0191241746080384,0,0.023537358109585,0.0635809948075343,0.0166720879437496,0.0279442054669401,0.00220768877834505,0.00252859117869527,0.00231756614390689,0.00205297673935935,0.00355515104828171,0.00377271903657162,0.00273901300425247,0.00275475087175107,0.0028078845903325,0.00248872954765641,0.00248241337542842,0.00300485336643953,0.00205180928396852,0.0020183909107632,0.00309381100925136,0.00360022927139546,0.00227653137415936,0.00254926637448512,0.076600349030405,0.00542803402607427
"MYS",0.000634527528238691,0.000969938587024707,0.00114472240581074,0.00102670885503248,0.00112130125065006,0.000974053749703233,0.00110528754450519,0.00109469738343377,0.00103945314395725,0.00104973512238729,0.00122265723575095,0.00124972370656672,0.00105134493291808,0.000818469544915223,0.00663199040305094,0.00137981983974286,0.00127836443618142,0.000954500038659753,0.000909891098968165,0.00110330638583868,0.000813121109703703,0.000864655008660789,0.00161886014608794,0.00846972003098075,0.002156868698047,0.0012226827942296,0.000463618921592041,0.000367044656454854,0.000370547092710898,0.000470201814918352,0.00035681322842874,0.000415186714099021,0.000414936297091432,0.000366872667568233,0.000462343099617221,0.000441974570752251,0.000564002731762277,0.000394402059642176,0.000402680538770469,0.000355641460570157,0.000456654590450597,0.000357022017232487,0.00038804442907909,0.000423922129555026,0.000373525606231836,0.00155017253609155,0.00254606975119532,0.00162085372400583,0.00168474221480929,0.00145290922491178,0.00878024332337429,0.0291054205713241,0.00669583195767304,0.689161955631926,0.00839898325084607,0,0.0526455770960889,0.0824072177597623,0.0325254245379796,0.00119989511666799,0.000989070582356406,0.000962169921127356,0.000715475316031193,0.00172356180662222,0.0027517622929802,0.000754591777147923,0.00156327176891712,0.000952380783484586,0.000912046505804182,0.00136875860919789,0.00141328351686592,0.00063684795427691,0.00105556074069699,0.00157743330064766,0.00101150954611713,0.000772041793087147,0.00132086174328325,0.00865051332254969,0.00134172641457687
"PHL",0.00207436115024856,0.00290487223423389,0.00330492151514548,0.00301828245218957,0.00338167424921457,0.002814260685784,0.00324996170676071,0.00309905834459074,0.00304130142251652,0.00310864567631915,0.00383780437292284,0.00389945597807522,0.00302987811874119,0.00276303101235466,0.0412628930223805,0.00436798498513177,0.003530122392816,0.00301900397962401,0.00272610748526522,0.00300278104419782,0.00230306613922498,0.00244349851573177,0.00445828477556823,0.0141960929753122,0.0047549442409258,0.00249671292402332,0.00103647978022027,0.000872468768475622,0.000888517429586073,0.00107220391064547,0.00109470305636504,0.00128023643037007,0.00128975241392589,0.00109160063245668,0.00144142950444779,0.00137662998868234,0.00179239408251538,0.00121531775074292,0.000888759648410274,0.00099363422709518,0.000997631951014294,0.00109190385626982,0.00116351229784647,0.00132640392487444,0.00112402240078954,0.00416194707165489,0.00677898545313488,0.00425839472217602,0.00441797851514182,0.0037174939657714,0.016006691476332,0.29793982213664,0.0165808815291122,0.0850637035736151,0.0588191816566848,0.13648488234851,0,0.0517030158788139,0.0682802213774623,0.00250456723582001,0.00234344373261724,0.0022249600874651,0.00176247945195281,0.00377434421050615,0.00505778841666271,0.00205301551707139,0.00320437515878928,0.00238868705043404,0.00221474887765593,0.00283920862317959,0.00312547076197214,0.00164123579342991,0.00223652181303728,0.00337829292872842,0.00274070260157715,0.00192731211189573,0.00280759350982265,0.0395983174184408,0.00383713153985951
"SGP",0.00141905520081567,0.00263343417284001,0.00323572851334546,0.00284097463337958,0.00305793904293561,0.00272216452238365,0.00307342414998959,0.00312918854370646,0.00288933066107455,0.0028921878070583,0.00324236132628877,0.00333796146244119,0.0029585004684316,0.00185784655937606,0.0114325378143381,0.00366932271581788,0.00375866802658255,0.00246037952047028,0.00245900323558941,0.00324032366049293,0.00228109804211637,0.00243804793777887,0.00485795980171682,0.0160309726490589,0.00460787715155699,0.00390847258350455,0.0012187200953434,0.000984772646565447,0.00105745631447577,0.00120783167707852,0.000844129213574177,0.000924145943219312,0.0010093936772539,0.000805628827714178,0.00102232205345842,0.000986398244709239,0.00122842600479456,0.000889843411747359,0.0011014006143032,0.000863139386526046,0.00124172220158802,0.000915089697696742,0.00102082015786616,0.000991327422105466,0.000982424664066508,0.00471425652198731,0.00814883591718676,0.0050166327173762,0.00523832758701589,0.00452466706047334,0.0447563242140785,0.0471905430924797,0.0251593929902321,0.239497315751862,0.0148576214311642,0.205804822645057,0.0498062120575548,0,0.130580038145263,0.00385711252512224,0.00307945824285178,0.00300598957472841,0.00214293996497089,0.00584346482742677,0.0101328030625864,0.00216501676578496,0.00523895080063806,0.00289368569438641,0.00279710668829809,0.00449171975376501,0.00465543652733075,0.00186222064625397,0.00333809813959386,0.00530094611830426,0.00296140081323344,0.00231415708610855,0.00432343355829394,0.0207079405880097,0.00386337603340463
"THA",0.00187589603702787,0.00383106466802977,0.00474878581889708,0.00413588009905688,0.00456290073280259,0.00389760680824453,0.0045269369967647,0.00450781281468927,0.00420476249955096,0.00423897033209648,0.00496552114804758,0.00512575790715053,0.00427934576825177,0.00256803567928676,0.0182336821324892,0.00575636928128697,0.00546311071485143,0.00361944521736695,0.00354441611847421,0.00454840273783227,0.00314880204081982,0.00338890806462042,0.00736591125378232,0.0104105850732247,0.00376529425897338,0.00385076976875626,0.00114735420286964,0.00101521252411065,0.00117501380952131,0.00112110467166401,0.00109560246449532,0.00117773861591999,0.0013346577138496,0.00101569995025497,0.00129463996642313,0.00126176609347974,0.00154517354017016,0.00114878583325435,0.001109619594858,0.000943273304905731,0.00120357945284343,0.00117710787845989,0.00131953949891034,0.00130399700454449,0.00126306802749197,0.00694388203414236,0.0134068742239604,0.00731229151199861,0.00768175590487109,0.00629606411814668,0.0620641940934273,0.135286261246212,0.0597635478139697,0.070550138424083,0.027398234858589,0.0893685665288059,0.072365918635651,0.143664118828416,0,0.00395158040784463,0.00371412320209657,0.00350660741899081,0.00260066702131706,0.00683571751225616,0.00915665014970219,0.00288161406502306,0.00538284762357136,0.00369868463811843,0.00343657665530051,0.00462877736674681,0.00535957464595174,0.00232637460752886,0.00345810202253695,0.00589342228357359,0.00408884732366446,0.00286970697425008,0.00462772585505488,0.0604670616839604,0.00579558219983642
"BWA",0.000532999710013308,0.00141411426730544,0.00180741913251352,0.00159730003612001,0.00141664174432472,0.0017486762300856,0.00162118042827327,0.00201629480052317,0.00164606825550693,0.00154007038172887,0.0011845539966541,0.00122892129344979,0.00180214711485134,0.000544981663247471,0.00059566134058625,0.00118609012483964,0.00235152557633411,0.00102894444906162,0.00138384685528364,0.0025919567676015,0.00189605756588393,0.00195556114302065,0.00231594926698835,0.000929760974469714,0.000769368928962462,0.185640280355356,0.00150462739694962,0.00130132707731543,0.0016180170555631,0.00134106841457245,0.000924518814965669,0.000727490129614979,0.000871425595506134,0.000872153307497754,0.000637583118488608,0.000679734698940902,0.000517075563578204,0.000787405130361767,0.00158484525301077,0.00100040328974193,0.00180330433293158,0.00103100644675692,0.00111963117178479,0.000778163252992038,0.00110704886343101,0.00268080667136636,0.00232039001581371,0.00298895252103954,0.00297230252722333,0.00372341019457112,0.00222143474618273,0.000912168103614768,0.00178445248782035,0.00108931198032852,0.000683297114042927,0.00104074904712729,0.000837939709832931,0.00133959879828676,0.00124741723895974,0,0.00999907298908773,0.0148031550631849,0.0051847632743021,0.0126535405561942,0.00892044121619156,0.00243224547871085,0.0606561459925362,0.00506042251319467,0.00716457024243134,0.209996751874546,0.0201842790058358,0.00324423970639258,0.237300467751522,0.0243757844880419,0.00266624389478558,0.00491351030892461,0.0987451509837929,0.000973281327102826,0.00193050086002299
"CMR",0.000912055562779429,0.00391818034110815,0.00554320220251123,0.00470895192204641,0.00379460591699427,0.00554955898390627,0.00471319641579477,0.0068036784541005,0.00492943110655953,0.0044119077978732,0.00283264383196055,0.00296783568113965,0.00571093410605936,0.00100477452315275,0.000747034727990547,0.0027325102764527,0.00798148516340823,0.0024204588397718,0.00381710585209257,0.0106659567697698,0.00646827986242994,0.00685913626985133,0.00635591146685228,0.000660824139183448,0.000514650178179173,0.00724296499980215,0.00138775734716804,0.00152112989838913,0.00211358403053968,0.00123404268164528,0.00132134226731516,0.00105144540447037,0.00144281427925693,0.00115871884516679,0.000946491019416085,0.00101457810020308,0.000792654865330056,0.00114107922334944,0.00171220377116698,0.00124449538599404,0.00169475523100318,0.00157205188623593,0.00188737736693024,0.00123831528200387,0.00179551518690137,0.00807636746741849,0.00436876975802194,0.00884010043954409,0.0083679760971987,0.0138925474729697,0.00212002273142957,0.000999264554021508,0.00218432214586109,0.000941682275417593,0.00085399930686498,0.000936132201203982,0.000855542859236916,0.00116706198584832,0.00127939422835453,0.0109110589439335,0,0.242569845909064,0.0288619116788557,0.0148243701642185,0.00370357365018901,0.00989045041453205,0.00939133304224143,0.0658388010976698,0.266040436048934,0.0108895689275351,0.0273689631992614,0.0122069372077144,0.0123185978961185,0.0154142319706299,0.0119401047681822,0.0390026361677919,0.0165034161227179,0.00126252464441885,0.00564042715834494
"GAB",0.0011321103598177,0.00414510650825526,0.00555882772581762,0.00485299088803618,0.00399170248583103,0.00562830237877679,0.00483447647286521,0.0066434686252596,0.00504669025183517,0.00457596436981701,0.00306573354269196,0.00319533312416248,0.00573079594959988,0.00120737862605431,0.000909479395093805,0.00296256774628472,0.00759212137655277,0.00269069091536897,0.00407450882704932,0.00968296949742878,0.00662954968961637,0.00688926496056743,0.00633749047363357,0.000907940838394772,0.000740230094902359,0.0133163726952857,0.00205342562931571,0.0021665250986757,0.00300621681399582,0.00181402401321829,0.00177512184330421,0.00138940987626993,0.00186347016226892,0.00157467850537256,0.00123416297830014,0.0013257518357011,0.00101462311374551,0.00151368914884653,0.00249859845679205,0.00172588618620691,0.00253308195576062,0.00209652390627358,0.00247038356136994,0.00160477003775937,0.00237142630931051,0.00780503408146611,0.00475731876603938,0.00853672578462844,0.00818888548690184,0.012451243821401,0.00267420545129792,0.00123986001108766,0.00262484123341227,0.00122506152247409,0.00103821982688359,0.00120792496255608,0.00107742673063395,0.00151107268322929,0.00160218812877633,0.0214259325091293,0.321747434821195,0,0.0349519422814318,0.0188890906169316,0.0053681988162577,0.00994278441343697,0.0155957466446853,0.0393081821580024,0.110487655417073,0.0197320818672808,0.0387326973706435,0.0142820470126039,0.0263255737644939,0.0228989539751836,0.0107079527072406,0.0372287791953265,0.0309092563105334,0.00151549301841951,0.00563635135785728
"CIV",0.00164249401437983,0.00594225325025017,0.00680355492111809,0.00665033864348863,0.00510430227387874,0.00815900139476606,0.00619310345192307,0.00835521065644122,0.00683288583165489,0.00614829164231839,0.00375408019978117,0.00385370793183633,0.0076389107170852,0.00167294623632126,0.000823849044205502,0.00340594639923313,0.00772542549788791,0.00377919914651682,0.00614863708676264,0.0112705980509791,0.0124130521367293,0.0118891380467474,0.00545182821140696,0.000667810737573242,0.000617070739793176,0.00575824506941924,0.00256071667416663,0.00316958286686389,0.00492383660735583,0.00224139692071773,0.00280723798224661,0.0021084811965482,0.00310801233771002,0.00236842975429161,0.00184225743521883,0.00200888080688845,0.00146048157062832,0.00233562967649257,0.00351784121732244,0.00254791294631345,0.00324048975514663,0.00351479919918562,0.00446410374788501,0.00256291575005255,0.00418598448581106,0.00638166834768453,0.00345863898793742,0.00637880821244636,0.00601887907608581,0.0085509661986303,0.00174167987454651,0.000979424154069308,0.00185874207415569,0.000890746431905816,0.000911154489704829,0.000889884506905502,0.00084555214183145,0.00106723165704442,0.00117723163196539,0.00743472974871191,0.0379274971519603,0.0346275786836328,0,0.00661662396977062,0.00274535331045304,0.0256161151197478,0.00560676820648078,0.0412822904884939,0.0681130373129783,0.00660864452579028,0.00943141450299721,0.104705847616978,0.00923750812715797,0.00699881452115723,0.014269787882276,0.358514742299195,0.0082616117999864,0.00125227117298801,0.00592788351098866
"KEN",0.000924685684709659,0.00361586783458302,0.00542962549538717,0.00433158919753918,0.00393963634225679,0.00464599760908736,0.00462484110483332,0.00603489476943831,0.00452857880056857,0.00420382959650988,0.003274159535286,0.00346260657992282,0.00509535608536864,0.00110142702021657,0.00148297221743993,0.00343379026532906,0.00839139491080945,0.00247055569905882,0.00338882162871484,0.00832469118615959,0.00436915067483488,0.00476650836838777,0.0096862991156946,0.00153297339582296,0.000989774679334423,0.0139954169692052,0.00139297778748039,0.00135917980288527,0.00171123845818424,0.0012677464768778,0.00115476990117067,0.000962808870442477,0.0012362095832632,0.00104971215151514,0.000888561474916281,0.000937878455307175,0.000785541493450103,0.00102700713481077,0.0015407152834306,0.0011301698979409,0.00162151788415284,0.00131545031717087,0.00150565831029286,0.00109880127888362,0.00145109293671698,0.0119630578256455,0.0113172851908818,0.0149415452666329,0.0152494875345401,0.0196593249372555,0.00754855149415281,0.00238186820622584,0.00662662445005197,0.00243925523253261,0.00176310243656277,0.00239539616402607,0.00202334217055533,0.00325185091471988,0.00345758429642375,0.0202749510002861,0.0217679153195442,0.0209109304616203,0.00739346380955555,0,0.017594292983923,0.0051053186869814,0.0442407052114402,0.0133666875221005,0.0148651355549918,0.032184315927066,0.206510805762787,0.00496229014003943,0.015518053098421,0.254825797467784,0.00783024549233925,0.00847233166746702,0.0482494647867989,0.00285207633504239,0.00657446038621419
"MUS",0.001834425092023,0.00524196853485977,0.00698451083842818,0.00594338673110177,0.00569996553691147,0.00615680065798961,0.00628375397650126,0.00736672653010393,0.00612541460203552,0.0058568637428946,0.00516414220053838,0.00538687374131034,0.00660235790808395,0.00218475235710925,0.00475404511240094,0.00550420901197352,0.00922978068725571,0.00404958837197537,0.00497486740182041,0.00887370177536463,0.00583044794877048,0.00618321685050022,0.0108753044516103,0.00867151455772381,0.00508768973260469,0.045277192539945,0.00404434793848954,0.00336334564942427,0.00384317405046827,0.00377583274890939,0.00254039890233739,0.00211291647764849,0.00246606414753075,0.00244780836618614,0.00190797196857688,0.00200680356393323,0.00163496067904026,0.00224646093958348,0.00392725524853631,0.00274616747928514,0.00447598089224651,0.00275934137900365,0.00296519460577502,0.00224799538672978,0.0029241091843526,0.0119400875558984,0.0153214806355293,0.0136344410096768,0.014049897891301,0.0147246479945662,0.0330275198372025,0.00875439984073721,0.0184328858126377,0.0123400529512812,0.0056049800463236,0.0114567522708371,0.00812247915867119,0.0168923438629346,0.0138747577911846,0.0428187718754794,0.0162915232772852,0.0178029109240835,0.00918988041578591,0.0527074419159735,0,0.00651505927552737,0.0956416878543899,0.0116681537785712,0.0130635175346035,0.062237933887466,0.0400892570299037,0.00685169018859596,0.0300577915971143,0.0622613070020615,0.00846946927030728,0.00954175843843822,0.0495558937862326,0.00831852278981417,0.00816107199969232
"MAR",0.00246884434201342,0.0214965334841405,0.0208427201792074,0.0243428574492815,0.015049354535325,0.0364458315219509,0.0198396978434573,0.0281735255877952,0.0248737497329528,0.0210468259853837,0.00929994635916096,0.00951013425158385,0.0283052649086735,0.00285064878391784,0.00113097707800548,0.00768006282943186,0.0174195602442311,0.0100798968185439,0.0236673017334683,0.0316978830362417,0.133230450703555,0.101241037033002,0.0093776651708158,0.000595062222807193,0.000468007748602261,0.00288281141674699,0.00182564180298086,0.00252868378965203,0.0036845608908987,0.00165743540150828,0.00293874984452102,0.00242530062887774,0.00395744650034138,0.0023830855554073,0.00225595383442861,0.00243465130193409,0.00192427316604533,0.00262753464265539,0.00252373620922151,0.00232986758724236,0.00217217375084876,0.0037424609035059,0.0051499192191071,0.0032197301511214,0.00461585923904877,0.0103779863108263,0.00457262978871089,0.00926690548940603,0.00855166660402073,0.0112217033837316,0.00175558406578671,0.00118509955697451,0.00214863951631446,0.000924109328677716,0.00122993830043939,0.000949581619479654,0.00099652868459764,0.00109091571870587,0.00131975777291929,0.00352878257263765,0.0131500196500627,0.0099664403970865,0.0259175835408991,0.00462266690148371,0.00196919169505382,0,0.00321616095635821,0.0306883638869239,0.0199139555741931,0.00345046193413407,0.00547645935636558,0.0479356923257319,0.00391462404590007,0.00426294778238304,0.0511055015048661,0.0372969376981591,0.00417801850233669,0.0016501393275631,0.0137512907876284
"MOZ",0.000591616962672781,0.00176842022242862,0.00237421934109442,0.00202881220917293,0.00184257197300244,0.002183040756451,0.00210419436904692,0.0026135746244429,0.0020982942353124,0.00196883318233406,0.00156663695435108,0.00163514133966998,0.00230488935141352,0.000649537689528524,0.000890999542044258,0.00160982255158393,0.00323028649421219,0.00128313840709669,0.00170024417422823,0.00337050509292704,0.00221741761132757,0.00233390869981293,0.00343787826234453,0.00132089775636014,0.000952594583181089,0.0474110685768272,0.00137303088227552,0.00120664951677238,0.00147050064796254,0.00124504957901556,0.000907243955756875,0.000733140376925333,0.000886667099882498,0.00085318975568443,0.000654474480553659,0.000694102483064884,0.000547089591851054,0.000787571315446732,0.00142928851326596,0.00095935861116343,0.00159897347209868,0.00100989626816377,0.00110711003657246,0.000794810350520527,0.00108747810865711,0.00398864131652608,0.00387418868885495,0.00458504351505101,0.00462360722252496,0.00559724493079429,0.00413330504457673,0.00144163645629619,0.00311984055286906,0.00172711841686927,0.00103734187343247,0.00164970034288497,0.00130434139364012,0.00221372976202439,0.00206738255692544,0.0737976709812337,0.0104709942775135,0.0131095737399732,0.00475712092341626,0.0335924850668711,0.0242419306369332,0.00269704457164258,0,0.00581372359972981,0.00742963262239515,0.334864261071354,0.0412249709521875,0.00314385018997829,0.0335610653353574,0.0897280701850466,0.00333877701094942,0.00485138191798595,0.152976709095312,0.00153642821440533,0.00266701752594468
